"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101927911",254.681637622974,-2.07624974896349,0.695899423341838,-2.98354859814792,0.00284926783363766,0.0292607171495295
"RABGEF1P1",174.810225247512,-1.10292334637568,0.369657561354025,-2.98363529298783,0.00284846073342053,0.0292607171495295
"NCEH1",295.421547910454,1.55262133639591,0.520528945725189,2.98277617248131,0.0028564680834015,0.0293200516269862
"BRF2",64.4866944360526,1.34677043959558,0.451583463513554,2.9823289566828,0.00286064444343484,0.0293483039440694
"ALPP",51.919730044967,5.69073174662559,1.90859349571293,2.98163635127547,0.00286712339673793,0.029400139467744
"LRIG1",3900.80563766032,-2.08704044551594,0.700006438927489,-2.98145892588301,0.00286878527042589,0.0294025525652651
"GBP6",8.28473310468292,5.6224053514204,1.8862565245884,2.98072148625027,0.00287570200411993,0.0294587942380297
"TSPYL2",3332.27201250853,-2.34220175532276,0.785928321207437,-2.98017222706059,0.00288086360849318,0.0294970093565091
"CCND2",409.718917442784,-1.54728080074133,0.519287844848776,-2.97962067876232,0.00288605523335281,0.02953549375106
"GRIN2D",133.109394692423,3.79023724510859,1.27230578887295,2.97903010287025,0.0028916236849119,0.0295777944266596
"C1QC",488.56604657297,2.05132209286394,0.688816625194543,2.97803801161824,0.0029010000436748,0.0296295896433009
"DOCK11",928.751127829078,2.24658080793267,0.754382512733518,2.97803935008004,0.00290098737505847,0.0296295896433009
"KIF20A",109.329727329262,3.19862707828625,1.07398316069169,2.97828419975057,0.00289867070850798,0.0296295896433009
"SZT2-AS1",61.912499232194,-0.903874451119732,0.303529072325503,-2.9778842738017,0.00290245551681919,0.0296297724899259
"SP6",7.47236089587504,4.44456167658487,1.49281881390544,2.9772947896853,0.00290804248528852,0.0296721107248919
"P2RY14",20.4763003112359,4.54900569837619,1.52798975179771,2.97711793748891,0.00290972055495884,0.0296745424830563
"RAB10",725.036492459511,0.973965384220941,0.327210021533366,2.97657565516105,0.00291487153546041,0.0297123725110655
"RPL39L",7.23450932892886,4.46278099013277,1.49938148374682,2.97641463397339,0.0029164026301144,0.0297132845325199
"DCAF8",1970.87755760981,-1.05672809080239,0.355103469591507,-2.97583150065527,0.00292195358707942,0.0297551311182283
"H2AC16",363.246790763043,3.332565406514,1.12010014543839,2.97523879457196,0.00292760554877374,0.0297979644275435
"EMILIN1",665.32386257962,2.54449267728822,0.855364436178596,2.97474686772802,0.00293230406878578,0.0298249390027108
"NDC1",223.90055018695,1.2611301847862,0.423957987113014,2.9746583933328,0.00293314984030347,0.0298249390027108
"CCDC183-AS1",235.719968458218,-3.00158510095514,1.00912095480502,-2.97445522923969,0.00293509283131052,0.0298299794606219
"TSPAN5",98.526310902515,2.48279895472852,0.835194241815238,2.97272039296191,0.00295173210388838,0.0299843028059356
"TMEM176A",574.375983747248,2.27328763423837,0.764817058091705,2.97232862445621,0.00295550155289497,0.0300078041905016
"RAB40AL",58.2535598444694,-1.91833916514425,0.645441417168868,-2.97213521493362,0.00295736408551824,0.0300119306581076
"SCLT1",630.167853610033,-0.761937820647451,0.256380319257265,-2.9719044849261,0.00295958741513325,0.0300197127034013
"H2AC11",746.292677186993,2.60249654019036,0.876174108678797,2.97029610258026,0.00297512831441376,0.0301625035358495
"H2AC17",533.407646190535,3.11103320172734,1.0476815440707,2.96944545729002,0.00298337769308412,0.0302312672724468
"TYRO3P",39.2246704330042,-1.73359813661891,0.583860886284745,-2.96919724773865,0.00298578870700901,0.030240830977967
"SFTPD",19.8888252514834,-2.09124456206519,0.704467283093677,-2.96854745742267,0.00299210894574371,0.0302750895830749
"TMEM41B",207.863009311255,1.37372203700566,0.462742080629184,2.968655963032,0.00299105270887803,0.0302750895830749
"SNORA47",38.517192678735,-3.97196037974535,1.33817835300445,-2.9681846002273,0.0029956436145509,0.0302959816189934
"CD58",209.510048711297,2.41356854764439,0.813264003593932,2.96775528853912,0.00299983055018003,0.0303177312175949
"EFNA4",41.1780637609413,2.41326600467141,0.813187482430555,2.96766250933714,0.00300073609644819,0.0303177312175949
"EFCAB14",1169.35092812515,1.03157959428609,0.347652706244811,2.96727042751588,0.00300456565916089,0.0303415496330059
"APLP2",8422.63401378116,1.23753231036065,0.417167233141532,2.96651369533807,0.00301196946357492,0.0303605240324024
"ARFIP2",409.13567363525,-0.986152991587564,0.332398866904341,-2.96677603257704,0.00300940089532363,0.0303605240324024
"H2BC10",220.967716782565,4.16370973820139,1.40358777559003,2.96647620520283,0.00301233669624292,0.0303605240324024
"LDLRAD2",1070.59615495948,1.52946481855308,0.515572517787617,2.96653674465854,0.00301174370542928,0.0303605240324024
"DUS3L",505.690462973251,-1.5119462216648,0.509836957816282,-2.96554849248418,0.00302143707846133,0.0304224912673017
"PLA2G4B",177.525404224283,-1.29522458775707,0.43673580182529,-2.96569363524544,0.00302001165016779,0.0304224912673017
"CEACAM1",1158.16653305364,3.1165178483772,1.05140837022768,2.96413642560438,0.00303533686764425,0.0305326150214815
"IFI44L",461.683683968379,2.36640454985708,0.798316573246582,2.96424329540525,0.00303428285002587,0.0305326150214815
"SANBR",234.203273834734,0.812139870634794,0.274189195449409,2.96196890363845,0.00305678654205872,0.0307333792284743
"LOC105372261",3.79089273774567,4.20726229608868,1.42054839246544,2.96171698085325,0.00305928850223027,0.0307435374546407
"ILKAP",520.144523012993,-0.792213404339132,0.267548654819235,-2.96100686760835,0.00306635101598913,0.0307994935626471
"RGMB",151.019719288546,-1.01143277434494,0.341735549881009,-2.95969434463905,0.00307944401739702,0.030915937965207
"CDNF",33.9390766559205,-2.07609714089881,0.701563080137071,-2.95924514798182,0.0030839366502174,0.0309309091472656
"LIMK1",409.666685709018,1.39523835471753,0.471461174790725,2.95939184247113,0.00308246883096683,0.0309309091472656
"LOC730098",12.6473909394098,-2.02135987281752,0.683267828406362,-2.95837121079167,0.00309269444802212,0.0310036601498949
"PTAFR",76.5290143277473,2.08448935872411,0.704698006476981,2.95798957789758,0.00309652593206978,0.0310143790653741
"SHCBP1",47.2385185255522,2.99903715371739,1.01388528566359,2.95796496519281,0.0030967731850245,0.0310143790653741
"SNORA105B",18.5540955389364,3.91865694824985,1.32486569778879,2.95777674279749,0.00309866461450452,0.0310182498152271
"GIT2",1517.72270072828,-1.2516298212282,0.423225187933046,-2.95736136911164,0.00310284239408926,0.0310407814549867
"IGHV1-3",76.0996561743974,7.34119655602989,2.48256285860521,2.95710399862923,0.00310543357237313,0.0310407814549867
"TAF1C",581.414881798616,-1.17340247639676,0.39679644685148,-2.95718997916319,0.00310456771024271,0.0310407814549867
"GINS2",22.7828798865407,2.25987430592941,0.764358391886139,2.95656374014933,0.00311087925527917,0.0310690268187337
"OACYLP",6.87002750203168,5.88970636677944,1.99210463928265,2.95652459747311,0.00311127414263579,0.0310690268187337
"BRAF",1922.08478408123,-0.661612799218845,0.22384312930572,-2.95569848970092,0.00311961892417524,0.0311222002159612
"RBFA",208.623501965748,-0.905506699005393,0.30634768342909,-2.95581376320409,0.00311845328555905,0.0311222002159612
"ZDBF2",670.988598388666,-1.77394344079964,0.600212358406695,-2.95552634988839,0.00312136033095215,0.031124507876756
"CTTNBP2NL",586.790943726006,0.93823185079085,0.317527914363684,2.95480116345373,0.00312870622243844,0.0311826711560342
"GSTA3",13.7637547910433,-7.12170307603431,2.41054481297623,-2.95439563608085,0.0031328209442308,0.03120858988958
"MARCHF1",59.1547460625367,3.13715779377264,1.06194034284907,2.95417517085376,0.00313505998494739,0.0312158074153385
"LOC107986160",8.82265026057946,4.15092055049325,1.40557926627637,2.95317428912407,0.00314524327742229,0.03130206375753
"MRC2",959.104118994303,1.82791679228657,0.618997983184987,2.95302544102199,0.00314676027876387,0.03130206375753
"KPNA2",584.495956658048,1.88659998654339,0.639005212935231,2.95240155847464,0.00315312590358286,0.0313502547027238
"IGHV3-9",13.0669596237178,5.46947044534391,1.85344712659357,2.95097193055418,0.00316775703400117,0.0314278085561216
"KIAA1549",669.667797410592,-1.52650290371827,0.517247571809669,-2.95120361489096,0.00316538173108899,0.0314278085561216
"RGN",233.285605464069,-2.44931851986291,0.829881140725342,-2.95140882189723,0.0031632792382228,0.0314278085561216
"TMEM169",16.7001941019986,3.95779868074758,1.34121993592966,2.95089461073679,0.00316855010332447,0.0314278085561216
"TMEM88",35.8600320717872,-2.66864653898242,0.904334906546723,-2.95094938795724,0.00316798823471784,0.0314278085561216
"FHAD1",131.566800330439,1.97626582413477,0.669792711312269,2.95056334707322,0.00317194992354564,0.031446397245887
"RNU4-1",13.0257929944027,-3.58750081122592,1.21600453468685,-2.95023637568078,0.00317530895170161,0.0314645638478471
"APOBEC3H",7.09764751686258,4.39685296616216,1.490686277919,2.94954950031483,0.00318237589108228,0.0314740640552288
"FAM153A",442.002708201214,-2.84106941866445,0.963130444551683,-2.94982827584369,0.00317950597351834,0.0314740640552288
"NUP205",1446.06824241147,0.937473651763153,0.317794843209877,2.94993349260872,0.00317842340910169,0.0314740640552288
"OSGIN1",58.2880176258275,-1.63451177520792,0.554142075493043,-2.9496258224998,0.00318158994051581,0.0314740640552288
"IGKV2-24",138.305309837903,6.44043493541664,2.18405016610552,2.94884936040681,0.00318959405307054,0.0315303227951256
"RNF24",49.734167641507,2.25038156359173,0.763309700316322,2.94818939502426,0.00319641168992522,0.0315825701539064
"RAD21-AS1",6.95582205887588,3.13691219773596,1.06411020430349,2.94792041749962,0.00319919411431396,0.0315840640512437
"TEF",159.881676428103,-1.71374410968642,0.581348279728027,-2.94787852556846,0.00319962766187943,0.0315840640512437
"CARD11",624.396278722036,2.66453995324308,0.903935700068279,2.9477096136836,0.00320137630636063,0.0315861977263758
"CIT",235.313211433833,2.08314816219093,0.706841743216832,2.94712102416382,0.00320747643132852,0.0316161151248743
"ENPP2",941.883774450379,1.82947290734978,0.620752503051902,2.94718571146352,0.00320680549628423,0.0316161151248743
"PGD",1007.21713650797,1.32948494919535,0.451225269555143,2.94638850901695,0.00321508299116157,0.0316495162070573
"PGPEP1L",5.74564490973564,-5.75632394952029,1.95370994105063,-2.94635545869453,0.00321542657849139,0.0316495162070573
"SAMD1",125.46732567503,1.19991023907092,0.407252968248391,2.94635111987464,0.00321547168684576,0.0316495162070573
"PSME1",1946.65572940992,1.10215953376475,0.374258726907191,2.94491338351094,0.0032304508455241,0.0317808061446966
"PYCARD",68.4241281063252,2.22958235925682,0.757131606410313,2.94477517564963,0.00323189411863976,0.0317808061446966
"RGL3",473.287494455531,-2.01142445096429,0.683160936018155,-2.94429078847511,0.0032369571025517,0.0318154138486853
"CDC123",523.212450320519,1.04264590351751,0.35426109858945,2.94315663692396,0.00324883993287412,0.0319116012611813
"CTSD",7227.93381140222,1.57657539925671,0.535692329950709,2.94306136397692,0.00324983994212894,0.0319116012611813
"RNVU1-7",182.18757969689,-3.55452915369641,1.20787804806351,-2.94278810629525,0.00325270968063215,0.0319245710607187
"POU2F3",71.1744331035352,4.11142389109691,1.39719149708073,2.9426344918984,0.00325432394492352,0.0319252121983906
"ELL2",1610.88340859491,-1.88245555611202,0.639975890965036,-2.94144761183647,0.00326682095807345,0.0320325626864185
"TMEM120B",396.061928675825,-1.01053871621432,0.343625026822795,-2.94081815157034,0.00327346645978549,0.0320824618177075
"GPSM2",261.511513891284,1.76214316311603,0.599289693544988,2.94038623072657,0.00327803356888661,0.0321119533689743
"CNPY3",749.717382206417,-1.22178149638078,0.415571284679642,-2.94000461875666,0.00328207354359921,0.0321362554903198
"ALG1L2",37.4190781801944,3.58976882154185,1.22133779120527,2.9392104685464,0.00329049544159349,0.0322034195378364
"COLGALT1",1405.26698693484,1.60191360264849,0.545108149987274,2.93870785583721,0.00329583577539629,0.0322403754943963
"STEAP2",237.55727911793,1.90436056559705,0.648118497149813,2.93829071994046,0.00330027389924448,0.0322684750177078
"PPP1CB",2970.27402167584,1.05019063173896,0.35747406159858,2.93780932536094,0.00330540247001804,0.0323032955474357
"ARHGEF39",106.500843270586,-1.21428225832417,0.413408564204987,-2.93724504875537,0.00331142327114417,0.0323467985978921
"EGFL6",40.1056699197774,5.58536607698168,1.90174331034499,2.93697159159112,0.00331434463627575,0.0323599987201703
"CCDC149",374.234084815889,-1.75080207353438,0.5963672831954,-2.93577820727085,0.00332712115282041,0.0324693627276428
"LRIG3",1490.27557603315,1.07408202608122,0.36591722093006,2.9353142313204,0.00333210063364158,0.0325025679886354
"PTPRD",557.337568864475,-2.05847740500204,0.701350202342698,-2.93502076156273,0.00333525371174775,0.0325179348405075
"MIR1244-2",788.612679513798,2.43480068876096,0.829737828790667,2.93442169836905,0.00334169856265831,0.0325518242082103
"SNORD116-24",392.788200412684,-2.55542674608851,0.870850325789766,-2.93440407658,0.0033418883132586,0.0325518242082103
"IGHV3-73",70.3055067068276,5.76880624855158,1.96667600078203,2.93327739101797,0.00335404079970673,0.032654763780234
"ACBD5",1598.38459113175,1.12828118081707,0.384800826144137,2.9321173556796,0.00336659503245451,0.0327615156817375
"JADE1",1758.07383065674,-2.15094113678784,0.733735046605346,-2.93149570371383,0.00337334032190077,0.0327961874408947
"NUPR1",755.961031772719,-2.2513201191751,0.767942483797764,-2.9316259572481,0.00337192597620817,0.0327961874408947
"KLHL42",241.696328908104,-1.46568877905113,0.500095649710661,-2.93081689452633,0.00338071985400689,0.0328499112817728
"TYRP1",15.2709418105083,5.54860042534488,1.89327162729094,2.93069433110574,0.00338205384211935,0.0328499112817728
"FAM90A26",11.9037011796573,-5.20155793475691,1.77516815929133,-2.93017757643504,0.00338768350482026,0.0328723953038921
"ITGA1",2147.61481908371,1.42798381868481,0.48735512893797,2.93006830931815,0.00338887498206443,0.0328723953038921
"TBC1D8",1390.25591469842,-1.17369120089996,0.400571352434248,-2.93004278455638,0.00338915336571591,0.0328723953038921
"HLA-DOB",25.4613218379415,3.87534182304111,1.32314619511936,2.9288840774632,0.00340181265355545,0.0329796616192057
"CD300LF",42.1303075342866,2.09165728200281,0.714304569928879,2.92824289533954,0.00340883628420599,0.0330322165744098
"MECR",236.452902039494,-0.825692095577808,0.282110329039492,-2.92684106388115,0.00342423821828809,0.0331658712016616
"ADH4",7.63723429046309,4.69516311303743,1.60448664352288,2.92627123571968,0.00343051701367692,0.0332110785199131
"SNORA32",35.1580057785265,2.33781901260557,0.799256541934713,2.92499202689859,0.00344465048729023,0.033332249386638
"TTC6",12.9728648396086,4.99675941866229,1.70843183903894,2.92476369526874,0.00344717880084586,0.03333960956857
"UBN2",1126.04350394575,-0.77891480429074,0.266329236083685,-2.92463124118296,0.00344864623745531,0.03333960956857
"LOXL3",184.900408407036,1.08141312916622,0.369789640437953,2.92440082389942,0.00345120034685961,0.0333486593291718
"IGHV3-20",76.3200920235896,7.32717913017209,2.50590816909306,2.92396154836909,0.00345607436048795,0.0333644724327949
"KASH5",56.7279309577802,-4.19533109564768,1.43481053959479,-2.92396172168662,0.00345607243619581,0.0333644724327949
"AGAP7P",1545.90650439568,-1.33342449103351,0.456157383713655,-2.92316761416394,0.00346489941260057,0.0334340083301078
"LLGL1",256.081984734041,1.18645774212106,0.406086900573194,2.92168434994176,0.00348144175040257,0.0335779110517302
"LASP1",1061.05833100433,1.18921209946517,0.407066625701849,2.92141881544519,0.00348441073974789,0.0335908277628362
"CDS1",236.753671385181,1.66723415355251,0.570764815296435,2.92105278543949,0.00348850716499055,0.0336145961559702
"BCAT1-AS1",130.860657676681,-2.65671231522849,0.909641685606852,-2.92061408053888,0.00349342270548049,0.0336148157715492
"CAPN9-AS1",5.56504774085216,4.79464278374658,1.64163570890164,2.92064966529908,0.00349302375547075,0.0336148157715492
"CHD5",58.906691533321,-2.66261682885392,0.911633448683015,-2.92070988915606,0.00349234866459265,0.0336148157715492
"ESYT1",3092.3090269368,0.74014838811515,0.253439603932595,2.92041329228087,0.00349567457208386,0.0336207879632387
"RAI14",1121.65287082392,1.36249416772665,0.466693216892096,2.91946426134082,0.00350633596524246,0.0337075982181027
"CDCA3",22.6531787690611,2.81832841054791,0.965460541393636,2.91915442393914,0.00350982307348033,0.0337253908473207
"MYH14",6818.43835432637,1.64942947722467,0.565137552155876,2.91863365110397,0.00351569129412497,0.0337642903020394
"PHGR1",37.9310120019582,5.4012483909828,1.85069042864281,2.91850452533208,0.00351714770163886,0.0337642903020394
"GPR160",28.6035872950234,2.48997363720114,0.853356272148159,2.91785941987995,0.00352443206146493,0.0337870089390017
"POTEI",136.960031584627,-2.97131373711844,1.01828264753413,-2.91796560052729,0.00352323215476223,0.0337870089390017
"TGFBI",2287.1433740326,1.67347221200347,0.573473942785085,2.91813121251198,0.00352136137932875,0.0337870089390017
"HSFX4",10.9818666979241,-2.2279799125124,0.763735376434449,-2.91721449766262,0.0035317280708629,0.0338412121192726
"SDS",21.6262278602708,2.91034142737722,0.997800213347932,2.91675767197134,0.0035369044546494,0.0338593301044026
"ZNRF2P2",4.62137174142833,-2.35583013574067,0.807664593002913,-2.91684215966636,0.0035359465876309,0.0338593301044026
"H1-5",319.63171616366,3.06465097126695,1.05084068036872,2.91638021682948,0.00354118668173058,0.0338845862103756
"MS4A6A",621.47232074204,1.89918482028081,0.651746583451789,2.91399275194098,0.00356838191402609,0.0341289650255182
"SORBS1",1540.3883847931,-2.1826334671252,0.749107329104771,-2.91364585864295,0.0035723490897904,0.0341510608022588
"IL23A",6.49480882415959,4.43535882273434,1.52254903537991,2.91311394225646,0.00357844003832375,0.0341934295919753
"NAP1L1",3557.66842303221,0.901864290502017,0.309700034376958,2.91205744395977,0.00359056597287645,0.0342775151769136
"SMARCA5",2881.50362966341,0.693608069000808,0.238178358212007,2.91213724961281,0.00358964870202846,0.0342775151769136
"SNX5",1225.62784071183,0.931715360579486,0.320025858741898,2.91137523774577,0.0035984158254116,0.0343365502673882
"LAIR2",7.21181437357587,5.54921808295598,1.90668652273848,2.91039875552585,0.00360967894835688,0.0344280855180859
"STON1",122.409466902321,1.77452255735441,0.610051542530402,2.90880759024715,0.00362810077200411,0.0345877821516081
"TMC7",163.002470161695,2.16844641476793,0.745629849322458,2.90820762706638,0.00363506905458184,0.034638191532125
"SNORD116-22",305.907699797929,-2.725388442903,0.937285828491107,-2.90774527903668,0.00364044730492653,0.0346734100747878
"NAGS",50.6505256977707,2.09834509805329,0.721688028905434,2.90755148209371,0.00364270379385037,0.0346788766258891
"MORF4L1",3632.66194659869,0.681671808953214,0.234469588398745,2.90729306776427,0.00364571463879107,0.0346915163527806
"SLC43A1",1719.86269324814,-2.27226363867609,0.781705466845049,-2.9068027985616,0.00365143309864352,0.0347138780425008
"TTLL11",112.308232023517,-1.32224968091925,0.454864490165586,-2.90690900148724,0.00365019366480205,0.0347138780425008
"ZNF252P-AS1",18.044759512,-2.94670801010185,1.01380970909642,-2.90656913586689,0.00365416139019551,0.0347237991762654
"PFN1",1564.29484492405,1.29395273143305,0.44526394006613,2.90603530849787,0.00366040141988402,0.0347670662051749
"FSCN1",430.916643144377,2.47544669354785,0.852094849247491,2.90513045083418,0.00367100064206832,0.034851678596808
"SLC25A21-AS1",7.2770904356529,-2.66548947199895,0.91759286289496,-2.90487162638717,0.00367403756002793,0.0348644512659925
"RUNX2",517.391919464243,2.51525296891843,0.865940329348408,2.90464929703768,0.00367664808628347,0.0348731678354297
"ARHGEF4",587.917061622272,-2.36784593134651,0.815330497863151,-2.90415474160755,0.00368246106086649,0.0349122377762278
"FAM86B2-DT",42.7788815160137,2.162835698809,0.745211356862216,2.9023117789238,0.00370419679687808,0.0350313492550514
"IL18",134.577660111979,2.50203576800149,0.862109493117558,2.9022250514301,0.00370522252079046,0.0350313492550514
"LOC102724273",4.32580567337837,-2.59778890785199,0.894961101904297,-2.90268359409635,0.00369980227313095,0.0350313492550514
"LOC105372098",12.9301681120011,-2.00906170957804,0.692209296590394,-2.90239053343266,0.00370326559290566,0.0350313492550514
"MIR9898",1080.0823250648,1.75126101561245,0.60329325637467,2.902835390762,0.00369800953484722,0.0350313492550514
"SLC30A1",314.6619692245,1.23847915398432,0.426711064585723,2.90238350202312,0.00370334872459062,0.0350313492550514
"FAM111B",35.9589481035639,3.70297527887992,1.27613902280887,2.90170209726006,0.00371141296142927,0.0350577142749856
"SNORD6",11.172476409717,3.72648922886238,1.28423987386365,2.90170808795339,0.00371134199372834,0.0350577142749856
"IRAIN",76.3867020461538,-1.11815905242383,0.385378787718558,-2.90145458976435,0.00371434609430235,0.0350693483049316
"ADAM12",369.956460926924,3.306774244787,1.13982209909388,2.90113189366637,0.00371817342819619,0.0350894104984211
"DDN",2.34353879945197,-4.05693222239895,1.39846759716681,-2.90098407043395,0.00371992788120227,0.0350899009425447
"NFATC1",299.389587002393,-2.52812377116065,0.8715794958517,-2.90062327440389,0.00372421318093796,0.0351142533725124
"HOXC9",9.08622567566721,5.68208477702298,1.95926568497357,2.90010937291521,0.00373032471560124,0.0351557945648181
"TNIK",950.652852304517,1.28061176784287,0.44166565777727,2.89950496556079,0.00373752424994322,0.035207546762148
"ALKAL1",7.7468809739004,4.92827035235895,1.70047748093587,2.8981685483107,0.0037534881439058,0.0353095135253502
"CACNG4",42.5388828850325,4.98236497917282,1.71913462178201,2.8981819783306,0.00375332741060251,0.0353095135253502
"IFT27",247.441559677375,-0.8034049965248,0.277188912312712,-2.89840235607417,0.00375069077685133,0.0353095135253502
"ALPK3",597.457900141725,-1.83845124528716,0.634404242988378,-2.89791763785672,0.00375649224353989,0.0353216522041974
"LOC105374298",16.374530027218,2.9638770945062,1.02285856667722,2.89764117060136,0.0037598048599111,0.0353347742712811
"SLC16A12-AS1",44.0117009703915,-4.13588638002188,1.42739080271565,-2.89751508287236,0.00376131651793658,0.0353347742712811
"PLEKHA1",743.961644542811,1.00138109796149,0.345710710671599,2.89658684862885,0.00377246207425714,0.0354233329441977
"GLIPR1L2",14.3352296576212,4.13605162818542,1.42817174971543,2.89604638168312,0.00377896542309395,0.0354405511046118
"KANK4",343.836541765975,-2.85128919937027,0.984567523727034,-2.89598136304237,0.00377974846777845,0.0354405511046118
"SETD9",86.376548433902,1.24650785560482,0.430387206624511,2.89624746372244,0.00377654464711448,0.0354405511046118
"SNTB1",612.087001006278,-1.70930488674498,0.590257500873511,-2.89586304996618,0.00378117373630786,0.0354405511046118
"ETHE1",818.88249310445,1.64978999820301,0.569861987916359,2.89506939081038,0.00379074725309864,0.0355141325607346
"CDK3",52.688334480681,-1.39647753092949,0.482504299382721,-2.89422816069419,0.00380091863765577,0.0355801235575054
"PAIP2B",358.765717568199,-2.88580963148899,0.997100517590186,-2.89420131729896,0.00380124361135447,0.0355801235575054
"FHL3",101.962115756657,1.65324093119917,0.571360832369393,2.89351463652715,0.00380956535088642,0.0356173980081465
"GPT2",2703.20850850114,-3.16627769959792,1.09429337418947,-2.89344500686862,0.00381041010178851,0.0356173980081465
"PLXNA2",4582.09172233894,-1.87391149123888,0.647589477687668,-2.89367192612518,0.00380765773106955,0.0356173980081465
"HMGCS1",746.526423321883,1.29374056944357,0.447221244463072,2.89284238050189,0.00381772831296563,0.0356534654547053
"VPS52",740.179012918108,-0.793479444913929,0.274285315485453,-2.89289801573797,0.00381705215165103,0.0356534654547053
"IGLV2-8",1037.59375118049,4.33338929556354,1.49814669296712,2.89249999075935,0.00382189193374568,0.0356761584937044
"PTK7",808.61064090614,1.46698149760687,0.507217165775783,2.89221579353123,0.00382535103930361,0.0356761584937044
"RNASEL",295.819705202686,1.09532492750755,0.378707584051437,2.89227090672359,0.00382468000702408,0.0356761584937044
"CBX8",67.5868783123644,1.70196478753814,0.588565256897872,2.89171806794818,0.00383141595866274,0.0357004133471961
"RNU1-4",256.511992134268,-3.57363390525915,1.23580043894117,-2.89175646216879,0.00383094780402452,0.0357004133471961
"ITGAE",129.150598112187,1.35420597368426,0.468340377192878,2.89149951537608,0.00383408183957101,0.0357091101651143
"BAG5",315.260869634894,0.864784787073213,0.299123101142346,2.89106653337911,0.00383936828506646,0.0357358637991865
"GPC2",8.50560227413208,4.02366860904497,1.39180077406983,2.89098029258826,0.00384042202295852,0.0357358637991865
"CAMK1G",14.7564600249455,3.94034488129961,1.36311209242463,2.89069761995196,0.00384387771660199,0.0357518788884854
"TMEM200A",92.9295131131874,2.65736031887951,0.919444759601315,2.89017941657722,0.00385022012833884,0.0357947167637311
"FIBCD1",27.3070976661772,7.55267767182317,2.61394397617322,2.88938008643942,0.00386002196111432,0.0358534982607153
"LRP5L",240.958511487844,-2.07885162968949,0.719459788689342,-2.88946187454978,0.0038590179895173,0.0358534982607153
"CLPSL1",703.209784637939,-5.64246717862818,1.9534034102198,-2.88853144676003,0.0038704532605482,0.0359341946635851
"EEIG2",249.111427267982,1.34765069347287,0.466581335671132,2.88835105573694,0.0038726738864005,0.0359386229052682
"PTTG1",228.535774317623,3.13023889429083,1.08386322359904,2.88803866220007,0.00387652221003804,0.0359581454865409
"ZNF839",293.633132909798,-1.39113428246807,0.481767574048653,-2.88756312671136,0.00388238692116519,0.0359963458534124
"GPX1",610.702650953624,1.44983765035835,0.502169614569835,2.88714730699168,0.00388752177011042,0.0360277478434109
"SLITRK6",55.416622448627,3.76451281534,1.3044977858426,2.88579471440684,0.00390426728109476,0.0361666754744468
"CEP19",8.28425988029819,3.94371810914443,1.36691313130469,2.88512709317543,0.00391255676294013,0.0362133471902413
"CHN2",576.653940388604,-1.80524524669256,0.625711942377536,-2.8851059480072,0.0039128195717174,0.0362133471902413
"ZNF496",444.441001538769,-1.01729709568329,0.352658075576384,-2.88465560875252,0.00391842055044075,0.0362489075247461
"CMTM3",239.301599326387,1.87468916644051,0.650114864538415,2.88362759982661,0.00393123344051912,0.0363190462567981
"MIR6769A",4.94900310034767,-2.85292645590284,0.989284757950343,-2.88382736413901,0.00392874064495307,0.0363190462567981
"TRIM21",272.671802894481,1.03522331709384,0.359000901356441,2.88362316969783,0.00393128873897029,0.0363190462567981
"N4BP2",679.315820074855,-1.19159216913051,0.413252074435122,-2.88345114966286,0.00393343650089168,0.0363226074013793
"HTATIP2",564.36699324957,1.51493541190157,0.525420331062201,2.88328281632905,0.0039355392639461,0.0363257500085952
"HLA-B",24028.4985494216,1.46459994886438,0.508011813960049,2.88300371884571,0.00393902790488236,0.0363416759836752
"SOD1",4120.66549204941,1.39213522131695,0.483050184895821,2.88196809533814,0.0039519974693627,0.0364450200631028
"DLGAP4",737.798546525722,-0.97452459445302,0.338273983091337,-2.88087362068838,0.00396574618878094,0.0365554538000733
"PPIL2",1228.12567019809,-1.31419817863167,0.456389687427001,-2.87955274809287,0.00398239673527469,0.0366925253065475
"SYTL2",1382.63602652,2.0427969489531,0.709507055685182,2.87917777925455,0.00398713504016632,0.0367197677894853
"RNVU1-18",180.187605571127,-3.45773091742843,1.2011286416798,-2.87873488104716,0.00399273832999662,0.0367549485125326
"ZNF658B",598.982776809882,-1.69281832124559,0.588194118849485,-2.87799259971651,0.0040021452748132,0.0368250965442744
"HHIP",198.987712834512,-3.91368175289572,1.35994381178874,-2.87782606823148,0.00400425849297194,0.0368280998655264
"ASMTL-AS1",105.594405846793,-1.44421849487925,0.501979541336514,-2.87704652471301,0.00401416406596335,0.0369027366474445
"ISCA2",67.8784078027661,1.58519012928522,0.551015345426804,2.87685296324618,0.00401662707518722,0.036908916917826
"OXCT2",79.269989074172,-2.22144691249642,0.772286988735647,-2.87645259456368,0.00402172599603878,0.0369393023637947
"CDC42EP5",11.0600493292331,3.33921830024161,1.16111350389064,2.87587586317153,0.00402908132475309,0.036973907027821
"DCTPP1",187.203672177132,1.58003502195208,0.549402125798611,2.87591719754513,0.00402855376193506,0.036973907027821
"SLC39A8",726.900245389902,-2.1669369409338,0.753539858521435,-2.87567660347215,0.00403162541516278,0.0369807883542146
"ARL16",63.5680416251003,-0.844366826304704,0.293648124789241,-2.87543748801641,0.00403468029731558,0.0369923468006991
